cluster_id,cluster_name,company_count,net_profit_margin_pct_mean,net_profit_margin_pct_median,operating_profit_margin_pct_mean,operating_profit_margin_pct_median,return_on_equity_pct_mean,return_on_equity_pct_median,return_on_capital_employed_pct_mean,return_on_capital_employed_pct_median,return_on_assets_pct_mean,return_on_assets_pct_median,debt_to_equity_mean,debt_to_equity_median,interest_coverage_mean,interest_coverage_median,asset_turnover_mean,asset_turnover_median,free_cash_flow_cr_mean,free_cash_flow_cr_median,cfo_pat_ratio_mean,cfo_pat_ratio_median
0,Balanced Compounder,60,12.838524574937923,11.942993432569402,19.44040477331568,19.093200798964084,21.992082016490055,17.067275412917954,29.475601798201406,22.876693948745473,11.020473171219123,8.941893540895371,0.5491324779299441,0.21654107242947002,55.656771785729696,12.610492416507508,1.014017728898371,0.7723477995509732,6178.533333333334,1095.0,1.2190445516110595,1.198679503252532
1,Growth Accelerator,14,50.202622978835926,14.23222922175002,81.41771687799938,85.09494448497861,78.21695182267047,14.683950452408107,554.678301958395,97.71349040929255,53.545230072618445,5.304996992641057,0.7026638771963309,0.07181126141207247,330.51197409199125,39.14502695068733,4.427223372562852,0.3294394092962212,8071.5,7508.0,1.5647271984901308,1.410040232623346
2,High-ROE Leader,2,22.330356271289105,22.330356271289105,28.50509624083592,28.50509624083592,4280.315266810242,4280.315266810242,4061.057856898323,4061.057856898323,2081.4665286404415,2081.4665286404415,0.5649976070830343,0.5649976070830343,373.8168604651163,373.8168604651163,96.70076604554865,96.70076604554865,274.5,274.5,1.1261076138878265,1.1261076138878265
3,Value & Cash Flow,15,20.502566114478416,20.333626470264925,51.142645349328845,38.02180182245178,20.392370908841144,16.716051794688113,5.442236948428721,4.337716131772003,2.7690402814754913,1.9492289334082888,7.231779939413121,6.808786667718385,194.87474353734245,1.650932583424511,0.1936151923721269,0.0880835748601615,-26880.133333333335,-17468.0,-1.6869923387644978,-1.8818994413407821
4,Debt-Free Compounder,1,16.11701714906495,16.11701714906495,75.59168153953597,75.59168153953597,15.554557028383135,15.554557028383135,71.54593801577114,71.54593801577114,12.768573448498447,12.768573448498447,0.020931625851868495,0.020931625851868495,35.33876811594203,35.33876811594203,0.7922417237881536,0.7922417237881536,1152.0,1152.0,0.9951853635050554,0.9951853635050554
